2,有幾種不同模式，也有單人、多人，真的滿好玩的。
0,真的如其他評論一樣感應超差的，希望可以改進
0,重複動作一直做就是偵測不到，做到死還是過不了
0,感應都超爛，都會慢半拍，這樣我是要怎麼交功課啦！爛欸
0,感應爛到爆老師又要我們教作業做到了但他感應沒有用一用還很卡我覺得有待加強
0,上課用這個，然後每個動作沒有感應，我學分就這樣沒了，垃圾app
0,我一關玩了30幾次，換了3套衣服，三個地方還是沒過
0,這判定跟垃圾一樣 動作根本感應不到 如果硬要用這垃圾程式當成績 當掉我算了
0,感應十分差 跳起來通常都感應不到 實在是太爛了
2,有這樣的app很棒，希望能更精準感應，謝謝團隊。
0,爛應用程式 可以不要做這種東西來禍害學生的成績嗎 沒事搞這種爛東西 啟動都有問題 還我沒辦法繁星你就死定了
0,難玩死了要跳的很高且還要站的很遠
0,明明對準位置了，卻一直說沒對準。。。
0,它一直不讓我開始，是欺負安卓系統的手機嗎？我不知道欸，真的用的好氣
2,一堆人說感應不到的，建議你們換手機了，不是手機太爛就是使用的人腦子沒長好，因為我玩都是很正常的
0,反應有夠慢根本過不了關，這要我怎麼交體育作業，到底是誰發明這個爛app來殘害學生的 。
0,超爛！說什麼可以很多關卡，結果根本就一個關卡吧
0,直接在開始的時候卡住，根本無法玩........
0,有夠爛的感應還很差不要下載關卡都過不了
0,超爛 偵測到人後就一直顯示play 請問東西呢 是要讓我一直站在那是不是 不建議下載
0,爛爆了，感應不佳，同一關要做好幾十次，才過
0,太爛了，我跳很高都沒辦法過，爛運動程式
0,這什麼垃圾app，跑到一半就當掉，一直延遲玩個屁
2,孩子啊很喜歡玩，玩到吵架勝負心優於運動
2,雖然一直感應不到，不過很好玩，要改進喔
0,一天只能玩二次，然後就不會動了
1,感應沒有很準，跳超過很多了
0,完全無法使用一進遊戲就卡住了
2,非常累，不過很好玩，汗流浹背、滿頭大汗                 
2,很有趣，在家還可以運動很好玩 推推跟家人朋友一起玩
2,"裝很多模擬器都不能玩,可惜了"
2,還蠻能消耗熱量的遊戲！
1,為什麼不能雙人同時上線一起pk阿？各自玩累積分數比拼有什麼意義...
0,根本就不能玩.... 顯示play後完全沒有開始遊戲？？？
0,感應超級差 關卡都過不了
0,這是什麼運動app看不懂欸，要不是學校要拿這個當分數不然我跟本不會去動
0,感應非常遲鈍非常卡，不推
0,感應超級爛，明明有跳，結果沒有顯示，害我功課做到一半腳直接廢掉
0,馬的發明人肯定弱智，要馬靈敏度就好一點，要馬不要出這個程式，有夠爛
0,Sony Xperia XZP不能玩啊，按下PLAY就是黑畫面...
0,超難用，都是英文
0,垃圾程式感應能不能用好一點
2,不錯玩，讓小孩動一動。防疫好物
0,感應超級爛 學校老師當作業 又累又得不到分數
2,很好用，操作非常簡單
0,爛死了 我玩一個早上只過三關 玩休閒的啊 做的人怎麼不下架xxxxx？
2,按圖索驥，像不像，三分樣。 體輕態盈，練心肺，防老化。
0,偵測沙發卻偵測不到跑步動作....
0,超過很多了，總是無法感應
2,好玩，可惜房間太小玩的很痛苦
2,還蠻喜歡的，能運動到
2,很好玩，玩幾場就覺得很累 
0,这是我见过最烂的APP明明有扫到，却一直不开始
2,還不錯啊哈哈哈哈 感應算靈敏呀 而且安卓可以玩
0,還蠻爛的它都不準還沒音樂
0,本來應該一顆星都沒有的 一直感應不到也是運動的一個環節嗎
2,不錯玩，就感應爛了一點
0,根本感應不到，只要是雙人就只能感應一個，到底要怎麼玩
0,爛遊戲，完全感應不到，建議你們還是快把遊戲下架吧。不然會負評一堆
0,感應好了 然後呢？？？夭壽一直不給我開始
2,有夠累，玩不膩
2,好玩，全身運動的app。
0,用夜神模擬器安裝一直無法打開程式
0,爛遊戲 都感應不到
2,既好玩又可以讓身體健康
0,爛透了，感應非常不良
0,爛死了了一直感應不到
2,說這程式爛的大概平常都沒在運動吧
2,能運動到很不錯
0,要不是沒辦法低於一顆星我一星都不想給 跳到死也感應不到到底是怎樣
2,在家消耗熱量很不錯
0,全都是英文，誰看的懂？？
0,沒中文介面沒ios好，有夠爛的
2,遊戲很多元，很有趣！！
0,拜託砍了這廢東西 感應不良就算了 有沒有想過空間根本不夠
0,害我上體育課上的很辛苦：（ 都掃不到我
0,爛透了 ipad版比較好用
0,超爛，根本偵測不到
0,爛透了 不能玩
2,好玩...伏地挺身也太難了
0,沒感應，我做到中等的全部都沒過好煩
0,學校繼續這樣亂搞沒關係，用一次檢舉一次。
0,用了30多次還過不了
0,超爛的， 不會感應嗎 爛
0,都偵測不到 還不開始
0,感應到後顯示play然後勒？完全沒辦法開始
0,很爛，根本感應不到
2,真的不輸健身環，遊戲完超喘的
0,雙人遊戲只有一個感應得到
2,有沒有那麼好玩的遊戲 超過100分
0,真的很爛==完全偵測不到我的動作 爛死
0,慢的要命一隻卡，爛透了
0,無中文 看不懂要如何的玩
0,這業配標題聳動 內文空洞 這次就先不轉貼了歹勢 最近校園變好多 都是些奇葩老師自嗨秀 想叫我模仿個小丑 大哥你真的好幽默 怎麼會叫一個瘦弱學生 去模仿一個模仿瘦弱學生的學生 要馬就叫他來跟我battle  要馬也應該叫他模仿我
0,如果說這是世界上第二爛的程式那沒有程式敢說第一
1,有音樂才會好玩
0,感應度很爛煩
2,好玩是好玩，只是太當了
2,很好玩，但是樓下鄰居很可憐
1,根本無法使用鏡頭…
0,爛遊戲，感應不良
0,xxx爛死了我已經做同一個動作30次了還不給過   
0,真的廢，都感應不到，機車App
0,真的垃圾 感應爛的跟什麼一樣 有夠爛 可憐
0,該死的破應用程式沒事出現幹麻請不要再出來殘害人
0,這是我玩過最廢的遊戲，觸控有夠爛
2,下面一堆說感應不到，還好我都有感應到
0,這根本是整人遊戲吧，一堆bug
0,很爛，感應不好
